ISIN,Date,Symbol,Name,Sector,Return_monthly,mkt_return_monthly,rf_1month,rf_annualized
BMG0451H1170,2015-01-30,ARCHER,Archer,Energy,-0.2400990099009901,0.03498025342453914,0.0012,0.014495421
BMG0451H1170,2015-02-27,ARCHER,Archer,Energy,-0.2280130293159609,0.03262384831577725,0.00113,0.013644594
BMG0451H1170,2015-03-31,ARCHER,Archer,Energy,0.00843881856540074,0.00578259611767872,0.00127,0.015346903
BMG0451H1170,2015-04-30,ARCHER,Archer,Energy,0.16736401673640167,0.0325580955217919,0.00123,0.014860262
BMG0451H1170,2015-05-29,ARCHER,Archer,Energy,-0.03942652329749097,0.00988489656690605,0.00117,0.014130701
BMG0451H1170,2015-06-30,ARCHER,Archer,Energy,0.00746268656716409,-0.02566287868941164,0.00102,0.0123089
BMG0451H1170,2015-07-31,ARCHER,Archer,Energy,-0.2148148148148148,0.01560936490100539,9.7e-4,0.011702301
BMG0451H1170,2015-08-31,ARCHER,Archer,Energy,-0.40094339622641506,-0.07016420829158398,9.5e-4,0.011459754
BMG0451H1170,2015-09-30,ARCHER,Archer,Energy,-0.12992125984251957,-0.02072041418021075,8.3e-4,0.010005593
BMG0451H1170,2015-10-30,ARCHER,Archer,Energy,-0.0769230769230771,0.05749499556601001,8e-4,0.009642353
BMG0451H1170,2015-11-30,ARCHER,Archer,Energy,-0.1617647058823528,0.02197519625812938,0.00108,0.01303726
BMG0451H1170,2015-12-30,ARCHER,Archer,Energy,-0.2748538011695907,-0.02942299082744781,8.7e-4,0.010490101
BMG0451H1170,2016-01-29,ARCHER,Archer,Energy,-0.27419354838709675,-0.08083442516377459,8.5e-4,0.01024782
BMG0451H1170,2016-02-29,ARCHER,Archer,Energy,-0.40666666666666673,0.02062647295614694,8e-4,0.009642353
BMG0451H1170,2016-03-31,ARCHER,Archer,Energy,0.8089887640449438,0.00917030567685595,7e-4,0.008432416
BMG0451H1170,2016-04-29,ARCHER,Archer,Energy,0.46997929606625255,0.04938127095954137,6.9e-4,0.008311495
BMG0451H1170,2016-05-31,ARCHER,Archer,Energy,-0.09295774647887312,0.01819286093673677,6.8e-4,0.008190588
BMG0451H1170,2016-06-30,ARCHER,Archer,Energy,-0.16149068322981364,-0.02340803204901875,7.3e-4,0.008795257
BMG0451H1170,2016-07-29,ARCHER,Archer,Energy,-0.11111111111111116,0.01620611712278852,6.8e-4,0.008190588
BMG0451H1170,2016-08-31,ARCHER,Archer,Energy,-0.1729166666666666,0.01028351165100671,7.3e-4,0.008795257
BMG0451H1170,2016-09-30,ARCHER,Archer,Energy,0.20906801007556663,0.00607501625405104,8.2e-4,0.0098845
BMG0451H1170,2016-10-31,ARCHER,Archer,Energy,0.3999999999999999,0.02490807577577003,7.8e-4,0.009400259
BMG0451H1170,2016-11-30,ARCHER,Archer,Energy,-0.04166666666666652,0.02887808261244995,0.00107,0.012915834
BMG0451H1170,2016-12-30,ARCHER,Archer,Energy,0.9565217391304346,0.0414845347178987,8.7e-4,0.010490101
BMG0451H1170,2017-01-31,ARCHER,Archer,Energy,0.3015873015873014,0.0135259626333144,5.9e-4,0.00710302
BMG0451H1170,2017-02-28,ARCHER,Archer,Energy,-0.298780487804878,-0.00411180691080137,7.6e-4,0.009158218
BMG0451H1170,2017-03-31,ARCHER,Archer,Energy,0.18260869565217397,-0.00350593807761767,6.8e-4,0.008190588
BMG0451H1170,2017-04-28,ARCHER,Archer,Energy,-0.04411764705882348,0.01426182729778724,6.9e-4,0.008311495
BMG0451H1170,2017-05-31,ARCHER,Archer,Energy,-0.12692307692307692,0.01817511997110177,7.2e-4,0.008674297
BMG0451H1170,2017-06-30,ARCHER,Archer,Energy,-0.13832599118942734,-0.01655546544052177,6e-4,0.007223808
BMG0451H1170,2017-07-31,ARCHER,Archer,Energy,0.1809815950920246,0.04856994452421848,5.6e-4,0.006740736
BMG0451H1170,2017-08-31,ARCHER,Archer,Energy,-0.1454545454545456,0.0100476242692129,5.7e-4,0.006861484
BMG0451H1170,2017-09-29,ARCHER,Archer,Energy,0.21580547112462023,0.05841571089990705,5.6e-4,0.006740736
BMG0451H1170,2017-10-31,ARCHER,Archer,Energy,-0.18833333333333335,0.0304690195677415,5.2e-4,0.006257877
BMG0451H1170,2017-11-30,ARCHER,Archer,Energy,-0.1386036960985626,-0.01254104339066697,5.6e-4,0.006740736
BMG0451H1170,2017-12-29,ARCHER,Archer,Energy,0.197854588796186,0.02211261465969705,5.6e-4,0.006740736
BMG0451H1170,2018-01-31,ARCHER,Archer,Energy,0.04875621890547244,-0.0042237121859503,6.3e-4,0.00758625
BMG0451H1170,2018-02-28,ARCHER,Archer,Energy,-0.12333965844402273,0.01080135838046758,7.8e-4,0.009400259
BMG0451H1170,2018-03-28,ARCHER,Archer,Energy,-0.12662337662337664,-0.01762690981952941,7.9e-4,0.009521299
BMG0451H1170,2018-04-30,ARCHER,Archer,Energy,0.164807930607187,0.0678488230163139,7.6e-4,0.009158218
BMG0451H1170,2018-05-31,ARCHER,Archer,Energy,0.15319148936170213,0.01809386152963332,6.8e-4,0.008190588
BMG0451H1170,2018-06-29,ARCHER,Archer,Energy,-0.01291512915129156,0.00413468000323469,6.4e-4,0.007707091
BMG0451H1170,2018-07-31,ARCHER,Archer,Energy,-0.1448598130841121,0.01963283376713009,6.5e-4,0.007827946
BMG0451H1170,2018-08-31,ARCHER,Archer,Energy,-0.2174863387978142,0.01147922550991653,6.8e-4,0.008190588
BMG0451H1170,2018-09-28,ARCHER,Archer,Energy,0.06145251396648033,0.03481896484929958,8.2e-4,0.0098845
BMG0451H1170,2018-10-31,ARCHER,Archer,Energy,-0.07894736842105254,-0.05179804757237172,8.2e-4,0.0098845
BMG0451H1170,2018-11-30,ARCHER,Archer,Energy,-0.12285714285714287,-0.03223702711319121,9.5e-4,0.011459754
BMG0451H1170,2018-12-28,ARCHER,Archer,Energy,-0.2923452768729642,-0.07145341342617495,8.9e-4,0.010732434
BMG0451H1170,2019-01-31,ARCHER,Archer,Energy,0.08630609896432673,0.04484273709832043,8.4e-4,0.0101267
BMG0451H1170,2019-02-28,ARCHER,Archer,Energy,0.17796610169491522,0.03587893336111891,8.6e-4,0.010368954
BMG0451H1170,2019-03-29,ARCHER,Archer,Energy,-0.11151079136690634,-0.00250790943028678,0.00104,0.012551634
BMG0451H1170,2019-04-30,ARCHER,Archer,Energy,0.12348178137651812,0.02062308175674565,0.00103,0.01243026
BMG0451H1170,2019-05-31,ARCHER,Archer,Energy,-0.28648648648648645,-0.03271610853284545,0.00105,0.01267302
BMG0451H1170,2019-06-28,ARCHER,Archer,Energy,0.14393939393939403,0.01471672902172205,0.00114,0.0137661
BMG0451H1170,2019-07-31,ARCHER,Archer,Energy,0.0298013245033113,-0.00634952546565747,0.00114,0.0137661
BMG0451H1170,2019-08-30,ARCHER,Archer,Energy,-0.10825294748124326,0.00250245983454266,0.00117,0.014130701
BMG0451H1170,2019-09-30,ARCHER,Archer,Energy,-0.05528846153846156,0.02938615124323473,0.0013,0.015712025
BMG0451H1170,2019-10-31,ARCHER,Archer,Energy,-0.11832061068702292,0.0129145189739761,0.0014,0.016929966
BMG0451H1170,2019-11-29,ARCHER,Archer,Energy,-0.16883116883116878,0.00489953173416979,0.00143,0.017295609
BMG0451H1170,2019-12-30,ARCHER,Archer,Energy,0.10416666666666674,0.03213474387249171,0.00141,0.017051833
BMG0451H1170,2020-01-31,ARCHER,Archer,Energy,-0.0911949685534591,-0.01893823008992212,0.00137,0.016564443
BMG0451H1170,2020-02-28,ARCHER,Archer,Energy,-0.01557093425605538,-0.0914303717580104,0.00135,0.016320828
BMG0451H1170,2020-03-31,ARCHER,Archer,Energy,-0.3680140597539543,-0.1483029453840261,5.2e-4,0.006257877
BMG0451H1170,2020-04-30,ARCHER,Archer,Energy,-0.07119021134593995,0.09613505295962632,2.3e-4,0.002763494
BMG0451H1170,2020-05-29,ARCHER,Archer,Energy,0.23652694610778435,0.02794446541656059,8e-5,9.60423e-4
BMG0451H1170,2020-06-30,ARCHER,Archer,Energy,0.04116222760290555,-0.00194541560315852,1.8e-4,0.00216214
BMG0451H1170,2020-07-31,ARCHER,Archer,Energy,-0.02790697674418607,0.03899551181820326,1.4e-4,0.001681294
BMG0451H1170,2020-08-31,ARCHER,Archer,Energy,0.13636363636363646,0.03997679832210377,8e-5,9.60423e-4
BMG0451H1170,2020-09-30,ARCHER,Archer,Energy,-0.10947368421052628,-0.00368920102661463,2e-4,0.002402642
BMG0451H1170,2020-10-30,ARCHER,Archer,Energy,0.01182033096926704,-0.05167686794814186,3.6e-4,0.004328564
BMG0451H1170,2020-11-30,ARCHER,Archer,Energy,0.44626168224299056,0.14601224687719672,2.3e-4,0.002763494
BMG0451H1170,2020-12-30,ARCHER,Archer,Energy,-0.00646203554119551,0.04684052426245655,2.9e-4,0.003485556
BMG0451H1170,2021-01-29,ARCHER,Archer,Energy,0.36097560975609744,-0.00725889555296932,2.6e-4,0.003124465
BMG0451H1170,2021-02-26,ARCHER,Archer,Energy,-0.06810035842293904,0.04154512555162992,2.6e-4,0.003124465
BMG0451H1170,2021-03-31,ARCHER,Archer,Energy,0.11923076923076924,0.05142639305180929,2e-4,0.002402642
BMG0451H1170,2021-04-30,ARCHER,Archer,Energy,0.19816723940435277,0.0166121735296969,1.7e-4,0.002041908
BMG0451H1170,2021-05-31,ARCHER,Archer,Energy,-0.1319311663479924,0.03382417746412614,1.5e-4,0.001801486
BMG0451H1170,2021-06-30,ARCHER,Archer,Energy,0.02422907488986792,0.00727852173009768,1.1e-4,0.001320799
BMG0451H1170,2021-07-30,ARCHER,Archer,Energy,-0.05698924731182808,0.01188273339239964,1.2e-4,0.001440951
BMG0451H1170,2021-08-31,ARCHER,Archer,Energy,-0.09920182440136828,0.0066826143975982,1.7e-4,0.002041908
BMG0451H1170,2021-09-30,ARCHER,Archer,Energy,0.240506329113924,0.0187938637072853,3.7e-4,0.004449047
BMG0451H1170,2021-10-29,ARCHER,Archer,Energy,-0.01020408163265318,0.02532414500567004,4e-4,0.004810574
BMG0451H1170,2021-11-30,ARCHER,Archer,Energy,-0.21237113402061855,-0.0096497338007998,5.7e-4,0.006861484
BMG0451H1170,2021-12-30,ARCHER,Archer,Energy,0,0.01706640636464085,6.7e-4,0.008069694
BMG0451H1170,2022-01-31,ARCHER,Archer,Energy,0.11256544502617816,-0.022115368495491,7.3e-4,0.008795257
BMG0451H1170,2022-02-28,ARCHER,Archer,Energy,-0.23294117647058832,0.02324537300976992,7.4e-4,0.008916231
BMG0451H1170,2022-03-31,ARCHER,Archer,Energy,0.01226993865030667,0.04922758800943572,8.7e-4,0.010490101
BMG0451H1170,2022-04-29,ARCHER,Archer,Energy,-0.10606060606060597,-0.01706903691568517,8.1e-4,0.00976342
BMG0451H1170,2022-05-31,ARCHER,Archer,Energy,0.3644067796610171,0.03836852964154858,8.3e-4,0.010005593
BMG0451H1170,2022-06-30,ARCHER,Archer,Energy,-0.13043478260869568,-0.09096698282497018,0.00114,0.0137661
BMG0451H1170,2022-07-29,ARCHER,Archer,Energy,0.01428571428571423,0.07083776731956215,0.00135,0.016320828
BMG0451H1170,2022-08-31,ARCHER,Archer,Energy,0.08309859154929589,-0.00359885217792121,0.00169,0.020469569
BMG0451H1170,2022-09-30,ARCHER,Archer,Energy,-0.14174252275682708,-0.1168283051156479,0.00225,0.027336644
BMG0451H1170,2022-10-31,ARCHER,Archer,Energy,0.11515151515151524,0.0658873489382843,0.00228,0.027705715
BMG0451H1170,2022-11-30,ARCHER,Archer,Energy,0.00135869565217383,0.03854699091916047,0.0027,0.032885497
BMG0451H1170,2022-12-30,ARCHER,Archer,Energy,-0.06648575305291726,-0.02601658762701653,0.00253,0.030786043
BMG067231032,2015-01-30,AVANCE,Avance Gas Holding,Industrials,-0.02696136531485826,0.03498025342453914,0.0012,0.014495421
BMG067231032,2015-02-27,AVANCE,Avance Gas Holding,Industrials,0.2695245251639813,0.03262384831577725,0.00113,0.013644594
BMG067231032,2015-03-31,AVANCE,Avance Gas Holding,Industrials,-0.11129116169584909,0.00578259611767872,0.00127,0.015346903
BMG067231032,2015-04-30,AVANCE,Avance Gas Holding,Industrials,0.07207155332911075,0.0325580955217919,0.00123,0.014860262
BMG067231032,2015-05-29,AVANCE,Avance Gas Holding,Industrials,-0.00666893440274996,0.00988489656690605,0.00117,0.014130701
BMG067231032,2015-06-30,AVANCE,Avance Gas Holding,Industrials,0.20425892382420008,-0.02566287868941164,0.00102,0.0123089
BMG067231032,2015-07-31,AVANCE,Avance Gas Holding,Industrials,-0.03533558327658592,0.01560936490100539,9.7e-4,0.011702301
BMG067231032,2015-08-31,AVANCE,Avance Gas Holding,Industrials,-0.15604564389384923,-0.07016420829158398,9.5e-4,0.011459754
BMG067231032,2015-09-30,AVANCE,Avance Gas Holding,Industrials,-0.04824670251390228,-0.02072041418021075,8.3e-4,0.010005593
BMG067231032,2015-10-30,AVANCE,Avance Gas Holding,Industrials,0.07834199293067812,0.05749499556601001,8e-4,0.009642353
BMG067231032,2015-11-30,AVANCE,Avance Gas Holding,Industrials,0.02815740923176135,0.02197519625812938,0.00108,0.01303726
BMG067231032,2015-12-30,AVANCE,Avance Gas Holding,Industrials,-0.03389313775021341,-0.02942299082744781,8.7e-4,0.010490101
BMG067231032,2016-01-29,AVANCE,Avance Gas Holding,Industrials,-0.03596577435962167,-0.08083442516377459,8.5e-4,0.01024782
BMG067231032,2016-02-29,AVANCE,Avance Gas Holding,Industrials,-0.35738669310338367,0.02062647295614694,8e-4,0.009642353
BMG067231032,2016-03-31,AVANCE,Avance Gas Holding,Industrials,-0.1764297513444284,0.00917030567685595,7e-4,0.008432416
BMG067231032,2016-04-29,AVANCE,Avance Gas Holding,Industrials,-0.04770168465957791,0.04938127095954137,6.9e-4,0.008311495
BMG067231032,2016-05-31,AVANCE,Avance Gas Holding,Industrials,-0.16892877423090202,0.01819286093673677,6.8e-4,0.008190588
BMG067231032,2016-06-30,AVANCE,Avance Gas Holding,Industrials,-0.4246035467549113,-0.02340803204901875,7.3e-4,0.008795257
BMG067231032,2016-07-29,AVANCE,Avance Gas Holding,Industrials,0.04214770517949939,0.01620611712278852,6.8e-4,0.008190588
BMG067231032,2016-08-31,AVANCE,Avance Gas Holding,Industrials,-0.3823533792589835,0.01028351165100671,7.3e-4,0.008795257
BMG067231032,2016-09-30,AVANCE,Avance Gas Holding,Industrials,0.14285369779765955,0.00607501625405104,8.2e-4,0.0098845
BMG067231032,2016-10-31,AVANCE,Avance Gas Holding,Industrials,0.05208794918866455,0.02490807577577003,7.8e-4,0.009400259
BMG067231032,2016-11-30,AVANCE,Avance Gas Holding,Industrials,-0.10396213359540309,0.02887808261244995,0.00107,0.012915834
BMG067231032,2016-12-30,AVANCE,Avance Gas Holding,Industrials,0.4640858626555644,0.0414845347178987,8.7e-4,0.010490101
BMG067231032,2017-01-31,AVANCE,Avance Gas Holding,Industrials,0.09434027167307502,0.0135259626333144,5.9e-4,0.00710302
BMG067231032,2017-02-28,AVANCE,Avance Gas Holding,Industrials,-0.00689435982690767,-0.00411180691080137,7.6e-4,0.009158218
BMG067231032,2017-03-31,AVANCE,Avance Gas Holding,Industrials,-0.02083369966976955,-0.00350593807761767,6.8e-4,0.008190588
BMG067231032,2017-04-28,AVANCE,Avance Gas Holding,Industrials,-0.13829676427593984,0.01426182729778724,6.9e-4,0.008311495
BMG067231032,2017-05-31,AVANCE,Avance Gas Holding,Industrials,-0.08230728832351064,0.01817511997110177,7.2e-4,0.008674297
BMG067231032,2017-06-30,AVANCE,Avance Gas Holding,Industrials,-0.05381271829623335,-0.01655546544052177,6e-4,0.007223808
BMG067231032,2017-07-31,AVANCE,Avance Gas Holding,Industrials,0.13744521728277714,0.04856994452421848,5.6e-4,0.006740736
BMG067231032,2017-08-31,AVANCE,Avance Gas Holding,Industrials,-0.1291674403686761,0.0100476242692129,5.7e-4,0.006861484
BMG067231032,2017-09-29,AVANCE,Avance Gas Holding,Industrials,0.11004657158503316,0.05841571089990705,5.6e-4,0.006740736
BMG067231032,2017-10-31,AVANCE,Avance Gas Holding,Industrials,-0.15086201251216946,0.0304690195677415,5.2e-4,0.006257877
BMG067231032,2017-11-30,AVANCE,Avance Gas Holding,Industrials,-0.01015418943861457,-0.01254104339066697,5.6e-4,0.006740736
BMG067231032,2017-12-29,AVANCE,Avance Gas Holding,Industrials,0.2000041552829228,0.02211261465969705,5.6e-4,0.006740736
BMG067231032,2018-01-31,AVANCE,Avance Gas Holding,Industrials,-0.10427559818553278,-0.0042237121859503,6.3e-4,0.00758625
BMG067231032,2018-02-28,AVANCE,Avance Gas Holding,Industrials,0.05152676366693898,0.01080135838046758,7.8e-4,0.009400259
BMG067231032,2018-03-28,AVANCE,Avance Gas Holding,Industrials,0.04355618462895916,-0.01762690981952941,7.9e-4,0.009521299
BMG067231032,2018-04-30,AVANCE,Avance Gas Holding,Industrials,-0.11738931311156332,0.0678488230163139,7.6e-4,0.009158218
BMG067231032,2018-05-31,AVANCE,Avance Gas Holding,Industrials,0.06600972932518401,0.01809386152963332,6.8e-4,0.008190588
BMG067231032,2018-06-29,AVANCE,Avance Gas Holding,Industrials,-0.05730266083171465,0.00413468000323469,6.4e-4,0.007707091
BMG067231032,2018-07-31,AVANCE,Avance Gas Holding,Industrials,0.13725597283180724,0.01963283376713009,6.5e-4,0.007827946
BMG067231032,2018-08-31,AVANCE,Avance Gas Holding,Industrials,-0.167242214819892,0.01147922550991653,6.8e-4,0.008190588
BMG067231032,2018-09-28,AVANCE,Avance Gas Holding,Industrials,0.05279713130868324,0.03481896484929958,8.2e-4,0.0098845
BMG067231032,2018-10-31,AVANCE,Avance Gas Holding,Industrials,0.03736181655213611,-0.05179804757237172,8.2e-4,0.0098845
BMG067231032,2018-11-30,AVANCE,Avance Gas Holding,Industrials,-0.09762724231121855,-0.03223702711319121,9.5e-4,0.011459754
BMG067231032,2018-12-28,AVANCE,Avance Gas Holding,Industrials,-0.3508418224858366,-0.07145341342617495,8.9e-4,0.010732434
BMG067231032,2019-01-31,AVANCE,Avance Gas Holding,Industrials,0.05582961846073142,0.04484273709832043,8.4e-4,0.0101267
BMG067231032,2019-02-28,AVANCE,Avance Gas Holding,Industrials,0.07356125577243988,0.03587893336111891,8.6e-4,0.010368954
BMG067231032,2019-03-29,AVANCE,Avance Gas Holding,Industrials,0.22626750431959963,-0.00250790943028678,0.00104,0.012551634
BMG067231032,2019-04-30,AVANCE,Avance Gas Holding,Industrials,0.42607342251254265,0.02062308175674565,0.00103,0.01243026
BMG067231032,2019-05-31,AVANCE,Avance Gas Holding,Industrials,-0.12653167529310605,-0.03271610853284545,0.00105,0.01267302
BMG067231032,2019-06-28,AVANCE,Avance Gas Holding,Industrials,0.1074804174456303,0.01471672902172205,0.00114,0.0137661
BMG067231032,2019-07-31,AVANCE,Avance Gas Holding,Industrials,0.11392172448866213,-0.00634952546565747,0.00114,0.0137661
BMG067231032,2019-08-30,AVANCE,Avance Gas Holding,Industrials,0.21780465066314725,0.00250245983454266,0.00117,0.014130701
BMG067231032,2019-09-30,AVANCE,Avance Gas Holding,Industrials,0.13841195632312808,0.02938615124323473,0.0013,0.015712025
BMG067231032,2019-10-31,AVANCE,Avance Gas Holding,Industrials,0.1448097034234841,0.0129145189739761,0.0014,0.016929966
BMG067231032,2019-11-29,AVANCE,Avance Gas Holding,Industrials,0.17064433083142982,0.00489953173416979,0.00143,0.017295609
BMG067231032,2019-12-30,AVANCE,Avance Gas Holding,Industrials,0.01936697516715613,0.03213474387249171,0.00141,0.017051833
BMG067231032,2020-01-31,AVANCE,Avance Gas Holding,Industrials,0.0600011749048428,-0.01893823008992212,0.00137,0.016564443
BMG067231032,2020-02-28,AVANCE,Avance Gas Holding,Industrials,-0.26981120897727207,-0.0914303717580104,0.00135,0.016320828
BMG067231032,2020-03-31,AVANCE,Avance Gas Holding,Industrials,-0.44254117474633,-0.1483029453840261,5.2e-4,0.006257877
BMG067231032,2020-04-30,AVANCE,Avance Gas Holding,Industrials,0.02065727699530506,0.09613505295962632,2.3e-4,0.002763494
BMG067231032,2020-05-29,AVANCE,Avance Gas Holding,Industrials,-0.04783808647654086,0.02794446541656059,8e-5,9.60423e-4
BMG067231032,2020-06-30,AVANCE,Avance Gas Holding,Industrials,-0.1342995169082124,-0.00194541560315852,1.8e-4,0.00216214
BMG067231032,2020-07-31,AVANCE,Avance Gas Holding,Industrials,0.1819196428571428,0.03899551181820326,1.4e-4,0.001681294
BMG067231032,2020-08-31,AVANCE,Avance Gas Holding,Industrials,-0.00849858356940513,0.03997679832210377,8e-5,9.60423e-4
BMG067231032,2020-09-30,AVANCE,Avance Gas Holding,Industrials,0.18380952380952387,-0.00368920102661463,2e-4,0.002402642
BMG067231032,2020-10-30,AVANCE,Avance Gas Holding,Industrials,0.09573612228479478,-0.05167686794814186,3.6e-4,0.004328564
BMG067231032,2020-11-30,AVANCE,Avance Gas Holding,Industrials,0.03500000000000014,0.14601224687719672,2.3e-4,0.002763494
BMG067231032,2020-12-30,AVANCE,Avance Gas Holding,Industrials,0.02186681989401773,0.04684052426245655,2.9e-4,0.003485556
BMG067231032,2021-01-29,AVANCE,Avance Gas Holding,Industrials,-0.11964984258883228,-0.00725889555296932,2.6e-4,0.003124465
BMG067231032,2021-02-26,AVANCE,Avance Gas Holding,Industrials,-0.10773258473039247,0.04154512555162992,2.6e-4,0.003124465
BMG067231032,2021-03-31,AVANCE,Avance Gas Holding,Industrials,0.5142065540158369,0.05142639305180929,2e-4,0.002402642
BMG067231032,2021-04-30,AVANCE,Avance Gas Holding,Industrials,-0.07915755929156532,0.0166121735296969,1.7e-4,0.002041908
BMG067231032,2021-05-31,AVANCE,Avance Gas Holding,Industrials,0.01143097995220965,0.03382417746412614,1.5e-4,0.001801486
BMG067231032,2021-06-30,AVANCE,Avance Gas Holding,Industrials,-0.10113017894238809,0.00727852173009768,1.1e-4,0.001320799
BMG067231032,2021-07-30,AVANCE,Avance Gas Holding,Industrials,-0.03257493629674046,0.01188273339239964,1.2e-4,0.001440951
BMG067231032,2021-08-31,AVANCE,Avance Gas Holding,Industrials,0.1671158641165702,0.0066826143975982,1.7e-4,0.002041908
BMG067231032,2021-09-30,AVANCE,Avance Gas Holding,Industrials,-0.01149386253056372,0.0187938637072853,3.7e-4,0.004449047
BMG067231032,2021-10-29,AVANCE,Avance Gas Holding,Industrials,-0.1813959879945908,0.02532414500567004,4e-4,0.004810574
BMG067231032,2021-11-30,AVANCE,Avance Gas Holding,Industrials,-0.03125047690265081,-0.0096497338007998,5.7e-4,0.006861484
BMG067231032,2021-12-30,AVANCE,Avance Gas Holding,Industrials,0.03173477947518299,0.01706640636464085,6.7e-4,0.008069694
BMG067231032,2022-01-31,AVANCE,Avance Gas Holding,Industrials,-0.03225880332092767,-0.022115368495491,7.3e-4,0.008795257
BMG067231032,2022-02-28,AVANCE,Avance Gas Holding,Industrials,0.08631135513797528,0.02324537300976992,7.4e-4,0.008916231
BMG067231032,2022-03-31,AVANCE,Avance Gas Holding,Industrials,0.00421196342853824,0.04922758800943572,8.7e-4,0.010490101
BMG067231032,2022-04-29,AVANCE,Avance Gas Holding,Industrials,0.09668216628218952,-0.01706903691568517,8.1e-4,0.00976342
BMG067231032,2022-05-31,AVANCE,Avance Gas Holding,Industrials,0.3853909431100706,0.03836852964154858,8.3e-4,0.010005593
BMG067231032,2022-06-30,AVANCE,Avance Gas Holding,Industrials,-0.004562156707822,-0.09096698282497018,0.00114,0.0137661
BMG067231032,2022-07-29,AVANCE,Avance Gas Holding,Industrials,0.0999069998732902,0.07083776731956215,0.00135,0.016320828
BMG067231032,2022-08-31,AVANCE,Avance Gas Holding,Industrials,-0.16263900119112829,-0.00359885217792121,0.00169,0.020469569
BMG067231032,2022-09-30,AVANCE,Avance Gas Holding,Industrials,0.16020797263026187,-0.1168283051156479,0.00225,0.027336644
BMG067231032,2022-10-31,AVANCE,Avance Gas Holding,Industrials,0.09825443773743636,0.0658873489382843,0.00228,0.027705715
BMG067231032,2022-11-30,AVANCE,Avance Gas Holding,Industrials,0.1630445854163356,0.03854699091916047,0.0027,0.032885497
BMG067231032,2022-12-30,AVANCE,Avance Gas Holding,Industrials,-0.11754330344553364,-0.02601658762701653,0.00253,0.030786043
BMG173841013,2015-01-30,BWLPG,BW LPG,Industrials,-0.08415992122677707,0.03498025342453914,0.0012,0.014495421
BMG173841013,2015-02-27,BWLPG,BW LPG,Industrials,0.2606809131545482,0.03262384831577725,0.00113,0.013644594
BMG173841013,2015-03-31,BWLPG,BW LPG,Industrials,0.0735532303723081,0.00578259611767872,0.00127,0.015346903
BMG173841013,2015-04-30,BWLPG,BW LPG,Industrials,0.02617353674024891,0.0325580955217919,0.00123,0.014860262
BMG173841013,2015-05-29,BWLPG,BW LPG,Industrials,-0.0178003369785128,0.00988489656690605,0.00117,0.014130701
BMG173841013,2015-06-30,BWLPG,BW LPG,Industrials,0.04354470957774992,-0.02566287868941164,0.00102,0.0123089
BMG173841013,2015-07-31,BWLPG,BW LPG,Industrials,-0.00223410855419214,0.01560936490100539,9.7e-4,0.011702301
BMG173841013,2015-08-31,BWLPG,BW LPG,Industrials,-0.1937276267809123,-0.07016420829158398,9.5e-4,0.011459754
BMG173841013,2015-09-30,BWLPG,BW LPG,Industrials,-0.00375936142137778,-0.02072041418021075,8.3e-4,0.010005593
BMG173841013,2015-10-30,BWLPG,BW LPG,Industrials,0.08868034726140617,0.05749499556601001,8e-4,0.009642353
BMG173841013,2015-11-30,BWLPG,BW LPG,Industrials,0.2998252368213834,0.02197519625812938,0.00108,0.01303726
BMG173841013,2015-12-30,BWLPG,BW LPG,Industrials,-0.02666640550564747,-0.02942299082744781,8.7e-4,0.010490101
BMG173841013,2016-01-29,BWLPG,BW LPG,Industrials,-0.09177989843279466,-0.08083442516377459,8.5e-4,0.01024782
BMG173841013,2016-02-29,BWLPG,BW LPG,Industrials,-0.1463046375224344,0.02062647295614694,8e-4,0.009642353
BMG173841013,2016-03-31,BWLPG,BW LPG,Industrials,-0.1113080362770762,0.00917030567685595,7e-4,0.008432416
BMG173841013,2016-04-29,BWLPG,BW LPG,Industrials,-0.0377729658464131,0.04938127095954137,6.9e-4,0.008311495
BMG173841013,2016-05-31,BWLPG,BW LPG,Industrials,-0.1175787034126311,0.01819286093673677,6.8e-4,0.008190588
BMG173841013,2016-06-30,BWLPG,BW LPG,Industrials,-0.2455340361601187,-0.02340803204901875,7.3e-4,0.008795257
BMG173841013,2016-07-29,BWLPG,BW LPG,Industrials,-0.05271504632267942,0.01620611712278852,6.8e-4,0.008190588
BMG173841013,2016-08-31,BWLPG,BW LPG,Industrials,-0.264069412884973,0.01028351165100671,7.3e-4,0.008795257
BMG173841013,2016-09-30,BWLPG,BW LPG,Industrials,0.03818198804185346,0.00607501625405104,8.2e-4,0.0098845
BMG173841013,2016-10-31,BWLPG,BW LPG,Industrials,0.16725008323809698,0.02490807577577003,7.8e-4,0.009400259
BMG173841013,2016-11-30,BWLPG,BW LPG,Industrials,0.02400299121907601,0.02887808261244995,0.00107,0.012915834
BMG173841013,2016-12-30,BWLPG,BW LPG,Industrials,0.3307698388499283,0.0414845347178987,8.7e-4,0.010490101
BMG173841013,2017-01-31,BWLPG,BW LPG,Industrials,0.15606905349864086,0.0135259626333144,5.9e-4,0.00710302
BMG173841013,2017-02-28,BWLPG,BW LPG,Industrials,-0.0249989601098125,-0.00411180691080137,7.6e-4,0.009158218
BMG173841013,2017-03-31,BWLPG,BW LPG,Industrials,0.06666583015458749,-0.00350593807761767,6.8e-4,0.008190588
BMG173841013,2017-04-28,BWLPG,BW LPG,Industrials,-0.13438577091837345,0.01426182729778724,6.9e-4,0.008311495
